"","Date","Last_future","Spot_Last","Basis","Basis_norm"
"487",2001-12-28,10555,10543,12,0.00113819595940434
"488",2002-01-04,10955,10871.49,83.5100000000002,0.0076815597493996
"489",2002-01-07,10825,10942.36,-117.360000000001,-0.0107252914362167
"490",2002-01-08,10715,10695.6,19.3999999999996,0.0018138299861625
"491",2002-01-09,10700,10663.98,36.0200000000004,0.00337772576467702
"492",2002-01-10,10575,10538.43,36.5699999999997,0.00347015637054094
"493",2002-01-11,10425,10441.59,-16.5900000000001,-0.00158883848149565
"494",2002-01-15,10255,10208.05,46.9500000000007,0.00459931132782468
"495",2002-01-16,10115,10177.58,-62.5799999999999,-0.0061488094419302
"496",2002-01-17,10245,10128.18,116.82,0.0115341551986635
"497",2002-01-18,10220,10293.32,-73.3199999999997,-0.00712306622158834
"498",2002-01-22,10040,10050.98,-10.9799999999996,-0.00109243078784353
"499",2002-01-23,10140,10040.91,99.0900000000001,0.00986862744512202
"500",2002-01-24,10050,10074.05,-24.0499999999993,-0.00238732188146766
"501",2002-01-25,10145,10144.14,0.860000000000582,8.47780097672727e-05
"502",2002-01-28,10160,10220.85,-60.8500000000004,-0.00595351658619394
"503",2002-01-29,9930,10026.03,-96.0300000000007,-0.00957806828824576
"504",2002-01-30,9920,9919.48,0.520000000000437,5.24221027715603e-05
"505",2002-01-31,9965,9997.8,-32.7999999999993,-0.00328072175878686
"506",2002-02-01,9710,9791.43,-81.4300000000003,-0.00831645632966791
"507",2002-02-04,9580,9631.93,-51.9300000000003,-0.00539144283648244
"508",2002-02-05,9430,9475.6,-45.6000000000004,-0.00481236016716623
"509",2002-02-06,9415,9420.85,-5.85000000000036,-0.000620963076580177
"510",2002-02-07,9565,9583.27,-18.2700000000004,-0.00190644738173926
"511",2002-02-08,9790,9686.06,103.940000000001,0.0107308854167743
"512",2002-02-12,9805,9877.99,-72.9899999999998,-0.00738915508114503
"513",2002-02-13,10025,9968.35,56.6499999999996,0.00568298665275594
"514",2002-02-14,10045,10081.09,-36.0900000000001,-0.00357997002308284
"515",2002-02-15,10015,10048.1,-33.1000000000004,-0.00329415511390217
"516",2002-02-19,9705,9847.16,-142.16,-0.0144366497548532
"517",2002-02-20,9885,9834.13,50.8700000000008,0.00517280125440693
"518",2002-02-21,10155,10295.42,-140.42,-0.0136390744622366
"519",2002-02-22,10385,10356.78,28.2199999999993,0.00272478511660954
"520",2002-02-25,10435,10296.47,138.530000000001,0.0134541255401124
"521",2002-02-26,10300,10202.63,97.3700000000008,0.00954361767505053
"522",2002-02-27,10605,10573.09,31.9099999999999,0.0030180391919486
"523",2002-02-28,10600,10587.83,12.1700000000001,0.0011494328866255
"524",2002-03-01,11000,10812,188,0.0173880873103959
"525",2002-03-04,11655,11450.22,204.780000000001,0.0178843725273401
"526",2002-03-05,11410,11348.45,61.5499999999993,0.00542364816340551
"527",2002-03-06,11555,11358.53,196.469999999999,0.0172971326395228
"528",2002-03-07,11755,11648.34,106.66,0.00915666953402801
"529",2002-03-08,11930,11885.79,44.2099999999991,0.00371956765179253
"530",2002-03-11,11960,11919.3,40.7000000000007,0.00341463005377839
"531",2002-03-12,11635,11607.33,27.6700000000001,0.00238383848826561
"532",2002-03-13,11380,11415.31,-35.3099999999995,-0.00309321428853001
"533",2002-03-14,11575,11568.82,6.18000000000029,0.000534194498661081
"534",2002-03-15,11775,11648.01,126.99,0.0109022914643789
"535",2002-03-18,11495,11498.38,-3.3799999999992,-0.000293954452714139
"536",2002-03-19,11845,11792.82,52.1800000000003,0.00442472623172407
"537",2002-03-20,11460,11526.78,-66.7800000000007,-0.0057934653042741
"538",2002-03-22,11275,11345.08,-70.0799999999999,-0.00617712700130805
"539",2002-03-25,11150,11261.09,-111.09,-0.00986494202603834
"540",2002-03-26,11200,11207.92,-7.92000000000007,-0.000706643159480088
"541",2002-03-27,11265,11323.68,-58.6800000000003,-0.00518206095544914
"542",2002-03-28,11360,11333.11,26.8899999999994,0.00237269381484865
"543",2002-04-01,11105,11028.7,76.2999999999993,0.00691831312847382
"544",2002-04-02,11100,11204.49,-104.49,-0.00932572566890593
"545",2002-04-03,11325,11400.71,-75.7099999999991,-0.0066408144755896
"546",2002-04-04,11340,11379.2,-39.2000000000007,-0.00344488188976384
"547",2002-04-05,11360,11335.49,24.5100000000002,0.00216223559810826
"548",2002-04-08,11345,11352.89,-7.88999999999942,-0.000694977226063092
"549",2002-04-09,11110,11114.49,-4.48999999999978,-0.000403977150548499
"550",2002-04-10,11330,11218.58,111.42,0.00993173824138171
"551",2002-04-11,11020,11147.27,-127.27,-0.0114171451844264
"552",2002-04-12,10970,10962.98,7.02000000000044,0.000640336842719811
"553",2002-04-15,11050,11137.3,-87.2999999999993,-0.00783852459752357
"554",2002-04-16,11465,11346.66,118.34,0.0104295008398947
"555",2002-04-17,11465,11543.71,-78.7099999999991,-0.00681843185596304
"556",2002-04-18,11480,11575.73,-95.7299999999996,-0.00826988881046807
"557",2002-04-19,11550,11512.01,37.9899999999998,0.00330003187974991
"558",2002-04-22,11560,11721.64,-161.639999999999,-0.0137898792319163
"559",2002-04-23,11690,11736.83,-46.8299999999999,-0.00399000411525087
"560",2002-04-24,11645,11672.88,-27.8799999999992,-0.00238844226960263
"561",2002-04-25,11635,11648.72,-13.7199999999993,-0.00117781181108305
"562",2002-04-26,11500,11541.39,-41.3899999999994,-0.00358622314989784
"563",2002-04-30,11620,11492.54,127.459999999999,0.0110906727320505
"564",2002-05-01,11565,11552.79,12.2099999999991,0.0010568875570316
"565",2002-05-02,11595,11551.01,43.9899999999998,0.00380832498629988
"566",2002-05-07,11325,11316.04,8.95999999999913,0.000791796423483756
"567",2002-05-08,11765,11520.75,244.25,0.0212008766790357
"568",2002-05-09,11550,11633.3,-83.2999999999993,-0.00716047896985372
"569",2002-05-10,11445,11531.11,-86.1100000000006,-0.00746762453918145
"570",2002-05-13,11530,11336.95,193.049999999999,0.0170283894698309
"571",2002-05-14,11575,11356.19,218.809999999999,0.0192679058733606
"572",2002-05-15,11600,11642.97,-42.9699999999993,-0.00369063907233286
"573",2002-05-16,11775,11738.69,36.3099999999995,0.00309319012598505
"574",2002-05-17,11905,11847.32,57.6800000000003,0.0048686116353741
"575",2002-05-20,11800,11856.54,-56.5400000000009,-0.00476867619052446
"576",2002-05-21,11765,11801.16,-36.1599999999999,-0.00306410556250401
"577",2002-05-22,12025,11961.98,63.0200000000004,0.00526835858277647
"578",2002-05-23,12040,11979.85,60.1499999999996,0.00502093097993711
"579",2002-05-24,12045,11976.28,68.7199999999993,0.00573800879738945
"580",2002-05-28,11895,11936.08,-41.0799999999999,-0.0034416659405768
"581",2002-05-29,11800,11853,-53,-0.00447144182907281
"582",2002-05-30,11755,11770.03,-15.0300000000007,-0.00127697210627336
"583",2002-05-31,11795,11763.7,31.2999999999993,0.00266072749220052
"584",2002-06-03,11805,11901.39,-96.3899999999994,-0.00809905397604813
"585",2002-06-04,11720,11653.07,66.9300000000003,0.00574355084110885
"586",2002-06-05,11720,11663.87,56.1299999999992,0.00481229643334495
"587",2002-06-06,11490,11574.94,-84.9400000000005,-0.00733826698021765
"588",2002-06-07,11480,11438.53,41.4699999999993,0.00362546585968646
"589",2002-06-10,11410,11370.21,39.7900000000009,0.00349949561177858
"590",2002-06-11,11385,11449.44,-64.4400000000005,-0.00562822286504847
"591",2002-06-12,11320,11327.06,-7.05999999999949,-0.000623286183705171
"592",2002-06-13,11090,11144.84,-54.8400000000001,-0.00492066283589537
"593",2002-06-14,10875,10920.63,-45.6299999999992,-0.00417833037104995
"594",2002-06-17,10860,10664.11,195.889999999999,0.0183690903413411
"595",2002-06-18,10785,10839.93,-54.9300000000003,-0.00506737589633884
"596",2002-06-19,10390,10476.18,-86.1800000000003,-0.00822628095355371
"597",2002-06-20,10430,10612.98,-182.98,-0.0172411518725183
"598",2002-06-21,10195,10354.35,-159.35,-0.0153896671447266
"599",2002-06-24,10365,10471.32,-106.32,-0.0101534477028684
"600",2002-06-25,10350,10496.67,-146.67,-0.0139730028666234
"601",2002-06-26,10190,10074.56,115.440000000001,0.0114585649398088
"602",2002-06-27,10330,10261.6,68.3999999999996,0.00666562719264049
"603",2002-06-28,10535,10621.84,-86.8400000000001,-0.00817560799258887
"604",2002-07-01,10515,10595.44,-80.4400000000005,-0.00759194521416765
"605",2002-07-02,10480,10622.32,-142.32,-0.0133982030290934
"606",2002-07-03,10785,10812.3,-27.2999999999993,-0.00252490219472261
"607",2002-07-05,11060,10826.09,233.91,0.0216061385042984
"608",2002-07-08,10725,10769.2,-44.2000000000007,-0.0041042974408499
"609",2002-07-09,10810,10960.25,-150.25,-0.0137086289090121
"610",2002-07-10,10575,10752.66,-177.66,-0.016522423288749
"611",2002-07-11,10515,10485.74,29.2600000000002,0.00279045637217785
"612",2002-07-12,10485,10601.45,-116.450000000001,-0.010984346480906
"613",2002-07-15,10400,10375.15,24.8500000000004,0.00239514609427337
"614",2002-07-16,10195,10250.42,-55.4200000000001,-0.00540660772924427
"615",2002-07-17,10350,10296.02,53.9799999999996,0.00524280255865855
"616",2002-07-18,10310,10498.26,-188.26,-0.0179324954802034
"617",2002-07-19,10015,10202.36,-187.360000000001,-0.0183643784379301
"618",2002-07-22,10050,10189.01,-139.01,-0.013643131177612
"619",2002-07-23,10075,10215.63,-140.629999999999,-0.0137661602857581
"620",2002-07-24,10185,9947.72,237.280000000001,0.0238527019256675
"621",2002-07-25,9830,9929.91,-99.9099999999999,-0.0100615212021055
"622",2002-07-26,9740,9591.03,148.969999999999,0.0155322212525661
"623",2002-07-29,9965,9666.67,298.33,0.0308617134959609
"624",2002-07-30,10030,10003.72,26.2800000000007,0.00262702274753798
"625",2002-07-31,9900,9877.94,22.0599999999995,0.00223325916132306
"626",2002-08-01,9665,9793.51,-128.51,-0.0131219552540407
"627",2002-08-02,9620,9709.66,-89.6599999999999,-0.00923410294490228
"628",2002-08-05,9595,9704.93,-109.93,-0.0113272326539192
"629",2002-08-06,9740,9501.02,238.98,0.0251530888262523
"630",2002-08-07,9925,9834.4,90.6000000000004,0.00921255999349227
"631",2002-08-08,9965,9799.57,165.43,0.0168813529573237
"632",2002-08-09,9950,9999.79,-49.7900000000009,-0.00497910456119587
"633",2002-08-12,9555,9747.82,-192.82,-0.0197808330477994
"634",2002-08-13,9680,9688.61,-8.61000000000058,-0.000888672368895082
"635",2002-08-14,9765,9638.41,126.59,0.0131339090161137
"636",2002-08-15,9860,9795.57,64.4300000000003,0.0065774630776974
"637",2002-08-16,9740,9788.13,-48.1299999999992,-0.00491718029899472
"638",2002-08-19,9780,9599.1,180.9,0.0188455167671969
"639",2002-08-20,9570,9620.69,-50.6900000000005,-0.00526885285774726
"640",2002-08-21,9610,9642.61,-32.6100000000006,-0.00338186445371124
"641",2002-08-22,9855,9814.02,40.9799999999996,0.00417565890430217
"642",2002-08-23,9775,9867.45,-92.4500000000007,-0.00936918859482447
"643",2002-08-26,10120,10067.74,52.2600000000002,0.00519083726834426
"644",2002-08-27,9900,9907.3,-7.29999999999927,-0.000736830417974551
"645",2002-08-28,9695,9766.73,-71.7299999999996,-0.00734432097539295
"646",2002-08-29,9590,9620.14,-30.1399999999994,-0.00313301053830811
"647",2002-08-30,9650,9619.3,30.7000000000007,0.00319150042102863
"648",2002-09-03,9070,9217.04,-147.040000000001,-0.0159530608525081
"649",2002-09-04,9165,9075.09,89.9099999999999,0.0099073397619197
"650",2002-09-05,9070,9222.12,-152.120000000001,-0.0164951225965397
"651",2002-09-06,9235,9129.07,105.93,0.0116035916035259
"652",2002-09-09,9295,9306.26,-11.2600000000002,-0.00120993825661439
"653",2002-09-10,9345,9309.31,35.6900000000005,0.00383379648975064
"654",2002-09-11,9360,9400.08,-40.0799999999999,-0.00426379349962978
"655",2002-09-12,9280,9415.23,-135.23,-0.0143628992600287
"656",2002-09-13,9230,9241.93,-11.9300000000003,-0.00129085591429499
"657",2002-09-17,9325,9543.94,-218.940000000001,-0.0229402112754272
"658",2002-09-18,9635,9472.06,162.940000000001,0.0172021714389479
"659",2002-09-19,9550,9669.62,-119.620000000001,-0.012370703295476
"660",2002-09-20,9575,9481.08,93.9200000000001,0.00990604445907007
"661",2002-09-24,9190,9321.64,-131.639999999999,-0.0141219785359657
"662",2002-09-25,9285,9165.41,119.59,0.0130479705763299
"663",2002-09-26,9445,9320.92,124.08,0.013311990661866
"664",2002-09-27,9410,9530.44,-120.440000000001,-0.0126374018408385
"665",2002-09-30,9265,9383.29,-118.290000000001,-0.0126064525342391
"666",2002-10-01,9320,9162.26,157.74,0.0172162763335683
"667",2002-10-02,8975,9049.33,-74.3299999999999,-0.00821386776700595
"668",2002-10-03,8880,8936.43,-56.4300000000003,-0.00631460213978068
"669",2002-10-04,8825,9027.55,-202.549999999999,-0.0224368737918925
"670",2002-10-07,8630,8688,-58,-0.00667587476979742
"671",2002-10-08,8730,8708.9,21.1000000000004,0.00242280885071598
"672",2002-10-09,8390,8539.34,-149.34,-0.017488471005956
"673",2002-10-10,8555,8439.62,115.379999999999,0.0136712316431308
"674",2002-10-11,8780,8529.61,250.389999999999,0.0293553867058399
"675",2002-10-15,9070,8836.73,233.27,0.0263977738371547
"676",2002-10-16,8800,8884.87,-84.8700000000008,-0.00955219378561541
"677",2002-10-17,9145,8959.88,185.120000000001,0.0206609909954152
"678",2002-10-18,9055,9086.13,-31.1299999999992,-0.00342610110134889
"679",2002-10-21,9015,8978.41,36.5900000000001,0.00407533182378619
"680",2002-10-22,8655,8689.39,-34.3899999999994,-0.00395770013775414
"681",2002-10-23,8710,8714.52,-4.52000000000044,-0.000518674579896591
"682",2002-10-24,8555,8614.3,-59.2999999999993,-0.00688390234842057
"683",2002-10-25,8720,8726.29,-6.29000000000087,-0.000720810332913629
"684",2002-10-28,8705,8757.51,-52.5100000000002,-0.00599599657893627
"685",2002-10-29,8745,8708.76,36.2399999999998,0.00416132721535555
"686",2002-10-30,8810,8756.59,53.4099999999999,0.0060994062757306
"687",2002-10-31,8620,8640.48,-20.4799999999996,-0.00237023869044307
"688",2002-11-01,8745,8685.72,59.2800000000007,0.00682499550987145
"689",2002-11-05,8980,8937.56,42.4400000000005,0.00474849959049232
"690",2002-11-06,9040,8953.29,86.7099999999991,0.00968470807937631
"691",2002-11-07,8805,8920.44,-115.440000000001,-0.0129410656873428
"692",2002-11-08,8570,8690.77,-120.77,-0.0138963521068905
"693",2002-11-11,8390,8460.37,-70.3700000000008,-0.00831760313083243
"694",2002-11-12,8530,8464.77,65.2299999999996,0.00770605698678163
"695",2002-11-13,8460,8438.52,21.4799999999996,0.00254547005873063
"696",2002-11-14,8405,8303.39,101.610000000001,0.012237170601405
"697",2002-11-15,8535,8503.59,31.4099999999999,0.00369373405820364
"698",2002-11-18,8355,8346.01,8.98999999999978,0.00107716142204476
"699",2002-11-19,8335,8365.26,-30.2600000000002,-0.00361734124223278
"700",2002-11-20,8520,8459.62,60.3799999999992,0.00713743643331488
"701",2002-11-21,8750,8668.06,81.9400000000005,0.0094530956177046
"702",2002-11-22,8715,8772.56,-57.5599999999995,-0.00656136863127747
"703",2002-11-25,8880,8944.44,-64.4400000000005,-0.00720447562955316
"704",2002-11-26,8765,8823.99,-58.9899999999998,-0.00668518436670937
"705",2002-11-27,9055,8875.88,179.120000000001,0.0201805342118191
"706",2002-11-29,9130,9215.56,-85.5599999999995,-0.00928429742739448
"707",2002-12-02,9245,9174.47,70.5300000000007,0.00768763754200522
"708",2002-12-03,9140,9205.11,-65.1100000000006,-0.00707324518664096
"709",2002-12-04,8995,9006.73,-11.7299999999996,-0.00130235945787201
"710",2002-12-05,8885,8917.57,-32.5699999999997,-0.00365234026758407
"711",2002-12-06,8890,8863.26,26.7399999999998,0.00301694861710023
"712",2002-12-09,8755,8828.05,-73.0499999999993,-0.00827476056433746
"713",2002-12-10,8865,8804.52,60.4799999999996,0.00686919900233057
"714",2002-12-11,8680,8727.66,-47.6599999999999,-0.00546079934369577
"715",2002-12-12,8675,8708.69,-33.6900000000005,-0.00386854969002232
"716",2002-12-13,8455,8516.07,-61.0699999999997,-0.00717114819394389
"717",2002-12-16,8620,8450.94,169.059999999999,0.0200048751973153
"718",2002-12-17,8550,8510.73,39.2700000000004,0.00461417528226139
"719",2002-12-18,8255,8344.01,-89.0100000000002,-0.0106675327570317
"720",2002-12-19,8325,8387.57,-62.5699999999997,-0.00745984832317342
"721",2002-12-20,8435,8406.88,28.1200000000008,0.00334487943208429
"722",2002-12-24,8490,8512.37,-22.3700000000008,-0.00262794027985165
"723",2002-12-26,8630,8700.1,-70.1000000000004,-0.00805737865082015
"724",2002-12-27,8565,8714.05,-149.049999999999,-0.0171045610250113
"725",2002-12-30,8590,8578.95,11.0499999999993,0.00128803641471267
"726",2003-01-06,8825,8713.33,111.67,0.012815995721498
"727",2003-01-07,8605,8656.5,-51.5,-0.00594928666320106
"728",2003-01-08,8470,8517.8,-47.7999999999993,-0.00561177768907456
"729",2003-01-09,8600,8497.93,102.07,0.0120111603649359
"730",2003-01-10,8465,8470.45,-5.45000000000073,-0.000643413277925108
"731",2003-01-14,8600,8553.06,46.9400000000005,0.00548809431946
"732",2003-01-15,8570,8611.75,-41.75,-0.00484802740441838
"733",2003-01-16,8625,8609.17,15.8299999999999,0.00183873706756864
"734",2003-01-17,8595,8690.25,-95.25,-0.0109605592474325
"735",2003-01-21,8660,8708.58,-48.5799999999999,-0.00557840658293314
"736",2003-01-22,8595,8611.04,-16.0400000000009,-0.00186272505992318
"737",2003-01-23,8780,8790.92,-10.9200000000001,-0.00124219080596798
"738",2003-01-24,8710,8731.65,-21.6499999999996,-0.00247948554969561
"739",2003-01-27,8540,8609.47,-69.4699999999993,-0.00806902167032342
"740",2003-01-28,8560,8525.39,34.6100000000006,0.00405963832739623
"741",2003-01-29,8375,8331.08,43.9200000000001,0.00527182550161565
"742",2003-01-30,8255,8316.81,-61.8099999999995,-0.00743193604278557
"743",2003-01-31,8390,8339.94,50.0599999999995,0.00600244126456539
"744",2003-02-03,8500,8500.79,-0.790000000000873,-9.29325392111643e-05
"745",2003-02-04,8425,8484.9,-59.8999999999996,-0.0070595999952857
"746",2003-02-05,8500,8549.85,-49.8500000000004,-0.0058305116464032
"747",2003-02-06,8475,8484.19,-9.19000000000051,-0.00108319120623189
"748",2003-02-07,8385,8448.16,-63.1599999999999,-0.00747618416317871
"749",2003-02-10,8480,8484.93,-4.93000000000029,-0.000581030132246264
"750",2003-02-12,8595,8664.17,-69.1700000000001,-0.00798345369492982
"751",2003-02-13,8595,8599.66,-4.65999999999985,-0.000541881888353709
"752",2003-02-14,8755,8701.92,53.0799999999999,0.00609980326180888
"753",2003-02-18,8780,8692.97,87.0300000000007,0.0100115380589143
